DLL Page Link,DLL Identifier,Record title,DLL Author,DLL Contributor,DLL Work Reference,Publisher,Place of Publication,Date,Source,Repository Source,rights,rights,Type,Format
https://catalog.digitallatin.org/dll-item-record/IR895,IR895,M. Tulli Ciceronis Laelius de amicitia,"Cicero, Marcus Tullius","Meissner, Carl, 1830-",Laelius de Amicitia,B.G. Teubner,Leipzig,1898,https://catalog.hathitrust.org/Record/007964495,HathiTrust,Public Domain,Public Domain,,PDF
https://catalog.digitallatin.org/dll-item-record/IR1295,IR1295,"Institutionum et regularum iuris romani syntagma, exhibens Gai et Iustiniani Institutionum synopsin, Ulpiani librum singularem regularum, Pauli Sententiarum libros quinque, tabulas systema institutionum iuris romani illustrantes, praemissis Duodecim tabularum fragmentis, edidit et brevi annotatione instruxit Rudolphus Gneist ... Editio altera aucta emendata.","Gaius;Paulus, Julius;Ulpianus, Domitius","Gneist, Rudolph, 1816-1895",Lex duodecim tabularum;Institutiones;Institutiones;Iurisprudentia;Fragmenta,B.G. Teubner,Leipzig,1880,https://catalog.hathitrust.org/Record/001624863,HathiTrust,Public Domain,Public Domain,,PDF
https://catalog.digitallatin.org/dll-item-record/IR861,IR861,"Institutionum et regularum iuris Romani syntagma, exhibens Gai et Iustiniani institutionum synopsin, Ulpiani librum singularem regularum, Pauli sententiarum libros quinque, tabulas systema institutionum iuris Romani illustrantes praemissis duodecim tabularum fragmentis","Justinian I, Emperor of the East;Gaius;Ulpianus, Domitius;Paulus, Julius","Gneist, Rudolph, 1816-1895",Lex duodecim tabularum;Institutiones;Institutiones;Iurisprudentia;Fragmenta,B.G. Teubner,Leipzig,1880,https://catalog.hathitrust.org/Record/008374552,HathiTrust,Public Domain,Public Domain,,PDF
https://catalog.digitallatin.org/dll-item-record/IR1303,IR1303,Pauli Aeginetae libri tertii interpretatio latina antiqua,"Paulus, Aegineta","Heiberg, J. L. (Johan Ludvig), 1854-1928",Liber de curatione egritudinum partium totius corporis,B.G. Teubner,Leipzig,1912,https://catalog.hathitrust.org/Record/006792476,HathiTrust,Public Domain,Public Domain,,PDF
https://catalog.digitallatin.org/dll-item-record/IR865,IR865,Iulii Firmici Materni Matheseos libri VIII,"Firmicus Maternus, Julius","Ziegler, Konrat, 1884-1974, Skutsch, Franz, 1865-1912, Kroll, Wilhelm, 1869-1939",Matheseos libri VIII,B.G. Teubner,Leipzig,1897,https://catalog.hathitrust.org/Record/001808500,HathiTrust,Public Domain,Public Domain,,PDF
https://catalog.digitallatin.org/dll-item-record/IR38,IR38,"Iulii Firmici Astronomicorum libri octo integri & emendati, ex Scythicis oris ad nos nuper allati. Marci Manilii Astronomicorum libri quinque. Arati Phaenomena Germanico Caesare interprete cum commentariis & imaginibus. Arati eiusdem Phaenomenon fragmentum Marco T.C. interprete. Arati eiusdem Phaenomena Ruffo Festo Auienio paraphraste. Arati Phaenomena graece. Theonis Commentaria copiosissima in Arati Phaenomena graece. Procli Diadochi Sphaera graece. Procli eiusdem Sphaera, Thoma Linacro Britanno interprete.","Firmicus Maternus, Julius;Manilius, Marcus;Germanicus Caesar;Aratus, Solensis;Avienus, Rufius Festus;Proclus, approximately 410-485;Linacre, Thomas, 1460-1524","Manuzio, Aldo, 1449 or 1450-1515",Matheseos libri VIII;Astronomica;Aratea;Arati 'Phaenomena' uersa atque retractata;Stub,Impressum Rhegii Lingobardiae expensis & labore Francisci Mazalis ... ; Cura & diligentia Aldi Ro. ...,Venetiis,1503,https://catalog.hathitrust.org/Record/100818245,HathiTrust Digital Library,Public Domain,Public Domain,,PDF
https://catalog.digitallatin.org/dll-item-record/IR959,IR959,P. Ovidii Nasonis Metamorphoseon delectus Siebelisianus,"Ovid, 43 B.C.-17 A.D. or 18 A.D. ","Siebelis, Johannes, 1817-1867, Polle, Friedrich, 1830-1902",Metamorphoses,B.G. Teubner,Leipzig,1918,https://catalog.hathitrust.org/Record/007964578,HathiTrust,Public Domain,Public Domain,,PDF
https://catalog.digitallatin.org/dll-item-record/IR798,IR798,Lucii Apulei Metamorphoseon libri XI,Apuleius,"Vliet, Joannes van der, 1847-1902",Metamorphoses,B.G. Teubner,Leipzig,1897,https://catalog.hathitrust.org/Record/001724815,HathiTrust,Public Domain,Public Domain,,PDF
https://catalog.digitallatin.org/dll-item-record/IR32,IR32,Ouidii Metamorphoseon libri XV.,"Ovid, 43 B.C.-17 A.D. or 18 A.D. ","Torresanus, Andreas, de Asula, 1451-1529 , Manuzio, Paolo, 1512-1574",Metamorphoses,Aldus,Venetiis,1534,https://catalog.hathitrust.org/Record/010823511,HathiTrust Digital Library,Public Domain,Public Domain,,PDF
https://catalog.digitallatin.org/dll-item-record/IR14,IR14,Ovidii Metamorphoseōn libri qvindecim.,"Ovid, 43 B.C.-17 A.D. or 18 A.D. ","Manuzio, Aldo, 1449 or 1450-1515",Metamorphoses,Aldus,Venice,1502,https://catalog.hathitrust.org/Record/010823509,HathiTrust Digital Library,Public Domain,Public Domain,,PDF
https://catalog.digitallatin.org/dll-item-record/IR570,IR570,"L. Apuleii Madaurensis ... Opera, quae quidem extant, omnia. In primis vero' De asino aureo libri 11. cum eruditissimis Philippi Beroaldi commentariis. Et Godescalci Steuuechii Heusdani in L. Apuleii opera omnia quaestionibus & conjecturis: nec non aliorum doctiss. virorum in eundem emendationibus. ... Reliquorum operum catalogum partis 2. titulus indicabit. ",Apuleius,,Metamorphoses,Sebastianum Henricpetri,Basileae,1620,https://archive.org/details/bub_gb_b5GQE79LbCMC,Internet Archive,Public Domain,Public Domain,,book
https://catalog.digitallatin.org/dll-item-record/IR582,IR582,Commentarij a Philippo Beroaldo conditi in asinum aureum Lucij Apuleij,Apuleius,"Beroaldo, Filippo, 1453-1505",Metamorphoses,per Bartholomeum de Zanis de portesio,Venetiis,1504,https://archive.org/details/bub_gb_XhaIKlun4aYC,Internet Archive,Public Domain,Public Domain,,book
https://catalog.digitallatin.org/dll-item-record/IR799,IR799,[Lucii] Apulei [Madaurensis] Opera quae supersunt,Apuleius,"Helm, Rudolf Wilhelm Oskar, 1872-1966","Metamorphoses;Apologia;Florida;De deo Socratis, praef. (dub.);De Deo Socratis;Asclepius (dub.);De Platone et Eius Dogmate;De Mundo;Peri hermeneias (De interpretatione)",B.G. Teubner,Leipzig,1903,https://catalog.hathitrust.org/Record/001724794,HathiTrust,Public Domain,Public Domain,,PDF
https://catalog.digitallatin.org/dll-item-record/IR800,IR800,Apulei opera quae supersunt ,Apuleius,"Helm, Rudolf Wilhelm Oskar, 1872-1966","Metamorphoses;Apologia;Florida;De deo Socratis, praef. (dub.);De Deo Socratis;Asclepius (dub.);De Platone et Eius Dogmate;De Mundo;Peri hermeneias (De interpretatione)",B.G. Teubner,Leipzig,1905,https://catalog.hathitrust.org/Record/011589462,HathiTrust,Public Domain,Public Domain,,PDF
https://catalog.digitallatin.org/dll-item-record/IR50,IR50,"L. Apuleii Metamorphoseos, siue Lusus asini libri XI. Floridoru[m] IIII. ; De Deo Socratis I. ; De Philosophia I. ; Asclepius Trismegisti Dialogus eode[m] Apuleio i[n]terprete. Eiusdem Apuleij liber de Dogmatis Platonicis. Eiusde[m] liber de Mundo, que[m] magna ex parte ex lib. Aristotelis eiusde[m] argumenti in latinum traduxit. hic sane liber mutilatus ante nostram impressionem circunferebatur. eum nos fidem antiquisimi codicis secuti, restituimus. multos aut, & quide[m] insigneis errores commisit Apuleius in uertendo hoc libro, quos omneis indicauit Petrus Alcyonius graeca, & latina literatura praestantissimus, & philosophus clarissimus cum librum illum latinitate donaret. Apologiae II. Isagogicus liber Platonicae philosophiae per Alcinou[m] philosophum, graece impressus. nam maluimus hunc graecum imprimere, quam[quam] latinum. cum ineptae tralatione cuiusdam Episcopi Tropiensis barbarus esset.",Apuleius,"Torresanus, Andreas, de Asula, 1451-1529 ",Metamorphoses;Florida;De Deo Socratis;De Platone et Eius Dogmate;Asclepius (dub.);De Mundo,"In Aedibus Aldi, et Andreae soceri",Venetiis,1521,https://catalog.hathitrust.org/Record/010823478,HathiTrust Digital Library,Public Domain,Public Domain,,PDF
https://catalog.digitallatin.org/dll-item-record/IR583,IR583,"L. Apuleii Madaurensis philosophi Platonici quae quidem extare nouimuus [sic] monimenta, quorum catalogum sequens exhibet pagella",Apuleius,,Metamorphoses;Florida;De Platone et Eius Dogmate;Apologia;De Mundo,Excudebat Henricus Petrus,Basileae,1533,https://archive.org/details/bub_gb_k8VDS85ck4wC,Internet Archive,Public Domain,Public Domain,,book
https://catalog.digitallatin.org/dll-item-record/IR1037,IR1037,T. Macci Plauti Miles gloriosus,"Plautus, Titus Maccius","Ribbeck, Otto, 1827-1898",Miles Gloriosus,B.G. Teubner,Leipzig,1881,https://catalog.hathitrust.org/Record/009624033,HathiTrust,Public Domain,Public Domain,,PDF
https://catalog.digitallatin.org/dll-item-record/IR42,IR42,L. Annei Senecae Naturalium quaestionum libri VII. Matthaei Fortunati in eosdem libros annotationes ..,"Seneca, Lucius Annaeus, approximately 4 B.C.-65 A.D.","Torresanus, Andreas, de Asula, 1451-1529 ",Naturales Quaestiones,In aedibus Aldi et Andreae Asulani,Venetiis,1522,https://catalog.hathitrust.org/Record/010823605,HathiTrust Digital Library,Public Domain,Public Domain,,PDF
https://catalog.digitallatin.org/dll-item-record/IR1190,IR1190,L. Annaei Senecae opera quae supersunt,"Seneca, Lucius Annaeus, approximately 4 B.C.-65 A.D.;Pseudo-Seneca","Haase, Friedrich, 1808-1867",Naturales Quaestiones;Epistulae Morales ad Lucilium;Fragmenta;Epistulae ad Paulum,B.G. Teubner,Leipzig,1887,https://catalog.hathitrust.org/Record/100836027,HathiTrust,Public Domain,Public Domain,,PDF
https://catalog.digitallatin.org/dll-item-record/IR1042,IR1042,C. Plini Secundi naturalis historiae libri XXXVII,"Pliny, the Elder","Mayhoff, Karl, 1841-1914",Naturalis Historia,B.G. Teubner,Leipzig,1892,https://catalog.hathitrust.org/Record/100639422,HathiTrust,Public Domain,Public Domain,,PDF
https://catalog.digitallatin.org/dll-item-record/IR1043,IR1043,C. Plini Secundi Naturalis historiae libri XXXVII: post Ludovici Iani obitum recognovit et scripturae discrepantia adiecta,"Pliny, the Elder","Mayhoff, Karl, 1841-1914, Jan, Ludwig von 1807-1869",Naturalis Historia,B.G. Teubner,Leipzig,1892,https://catalog.hathitrust.org/Record/005377732,HathiTrust,Public Domain,Public Domain,,PDF
https://catalog.digitallatin.org/dll-item-record/IR1045,IR1045,C. Plini Secundi Naturalis historiae libri XXXVII,"Pliny, the Elder","Mayhoff, Karl, 1841-1914, Jan, Ludwig von 1807-1869",Naturalis Historia,B.G. Teubner,Leipzig,1875,https://catalog.hathitrust.org/Record/001809547,HathiTrust,Public Domain,Public Domain,,PDF
https://catalog.digitallatin.org/dll-item-record/IR1046,IR1046,C. Plini Secundi Naturalis historiae libri XXXVII,"Pliny, the Elder","Jan, Ludwig von 1807-1869",Naturalis Historia,B.G. Teubner,Leipzig,1854,https://catalog.hathitrust.org/Record/011536533,HathiTrust,Public Domain,Public Domain,,PDF
https://catalog.digitallatin.org/dll-item-record/IR1047,IR1047,C. Plini Secundi Naturalis historiae libri XXXVII,"Pliny, the Elder","Jan, Ludwig von 1807-1869",Naturalis Historia,B.G. Teubner,Leipzig,1865,https://catalog.hathitrust.org/Record/001809545,HathiTrust,Public Domain,Public Domain,,PDF
https://catalog.digitallatin.org/dll-item-record/IR1048,IR1048,C. Plini Secundi Naturalis historiae libri XXXVII,"Pliny, the Elder","Mayhoff, Karl, 1841-1914",Naturalis Historia,B.G. Teubner,Leipzig,1892,https://catalog.hathitrust.org/Record/100563314,HathiTrust,Public Domain,Public Domain,,PDF
https://catalog.digitallatin.org/dll-item-record/IR1049,IR1049,C. Plini Secundi naturalis historiae libri XXXVII,"Pliny, the Elder","Mayhoff, Karl, 1841-1914, Jan, Ludwig von 1807-1869",Naturalis Historia,B.G. Teubner,Leipzig,1870,https://catalog.hathitrust.org/Record/003594953,HathiTrust,Public Domain,Public Domain,,PDF
https://catalog.digitallatin.org/dll-item-record/IR1050,IR1050,C. Plini Secundi naturalis historiae libri XXXVII,"Pliny, the Elder","Mayhoff, Karl, 1841-1914",Naturalis Historia,B.G. Teubner,Leipzig,1870,https://catalog.hathitrust.org/Record/006792475,HathiTrust,Public Domain,Public Domain,,PDF
https://catalog.digitallatin.org/dll-item-record/IR1051,IR1051,C. Plini Secundi naturalis historiae libri XXXVII,"Pliny, the Elder","Jan, Ludwig von 1807-1869, Mayhoff, Karl, 1841-1914",Naturalis Historia,B.G. Teubner,Leipzig,1875,https://catalog.hathitrust.org/Record/100340622,HathiTrust,Public Domain,Public Domain,,PDF
https://catalog.digitallatin.org/dll-item-record/IR39,IR39,C. Plinii Secundi Naturalis historiae.,"Pliny, the Elder","Manuzio, Paolo, 1512-1574, Torresanus, Andreas, de Asula, 1451-1529 ",Naturalis Historia,"In aedibus haeredum Aldi, et Andreae Asulani soceri",Venetiis,1536,https://catalog.hathitrust.org/Record/100217345,HathiTrust Digital Library,Public Domain,Public Domain,,PDF
https://catalog.digitallatin.org/dll-item-record/IR812,IR812,A. Gellii Noctium atticarum libri XX,"Gellius, Aulus","Hertz, Martin",Noctes Atticae,B.G. Teubner,Leipzig,1871,https://catalog.hathitrust.org/Record/011533508,HathiTrust,Public Domain,Public Domain,,PDF
https://catalog.digitallatin.org/dll-item-record/IR813,IR813,A. Gellii Noctium Atticarum libri XX,"Gellius, Aulus","Hosius, Carl, 1866-1937, Hertz, Martin",Noctes Atticae,B.G. Teubner,Leipzig,1903,https://catalog.hathitrust.org/Record/001220927,HathiTrust,Public Domain,Public Domain,,PDF
https://catalog.digitallatin.org/dll-item-record/IR946,IR946,Odonis Abbatis Cluniacensis Occupatio,"Odo, Saint, Abbot of Cluny","Swoboda, Antonius, 1865-1928",Occupatio,B.G. Teubner,Leipzig,1900,https://catalog.hathitrust.org/Record/008903430,HathiTrust,Public Domain,Public Domain,,PDF
https://catalog.digitallatin.org/dll-item-record/IR878,IR878,M. Minucii Felicis Octavius,"Minucius Felix, Marcus","Waltzing, Jean Pierre, 1857-1929",Octavius,B.G. Teubner,Leipzig,1912,https://catalog.hathitrust.org/Record/012324049,HathiTrust,Public Domain,Public Domain,,PDF
https://catalog.digitallatin.org/dll-item-record/IR875,IR875,M. Minucii Felicis Octavius,"Minucius Felix, Marcus","Boenig, Hermann, 1860-",Octavius,B.G. Teubner,Leipzig,1903,https://catalog.hathitrust.org/Record/100376464,HathiTrust,Public Domain,Public Domain,,PDF
https://catalog.digitallatin.org/dll-item-record/IR876,IR876,M. Minucii Felicis Octavius,"Minucius Felix, Marcus","Baehrens, Emil, 1848-1888",Octavius,B.G. Teubner,Leipzig,1886,https://catalog.hathitrust.org/Record/002181068,HathiTrust,Public Domain,Public Domain,,PDF
https://catalog.digitallatin.org/dll-item-record/IR877,IR877,M. Minucii Felicis Octavius,"Minucius Felix, Marcus","Baehrens, Emil, 1848-1888",Octavius,B.G. Teubner,Leipzig,1886,https://catalog.hathitrust.org/Record/100461709,HathiTrust,Public Domain,Public Domain,,PDF
https://catalog.digitallatin.org/dll-item-record/IR1016,IR1016,Vergilii Maronis Grammatici: Opera,"Virgilius Maro, Grammaticus, active 7th century","Huemer, Johann, 1849-1915",Opera,B.G. Teubner,Leipzig,1886,https://catalog.hathitrust.org/Record/100320549,HathiTrust,Public Domain,Public Domain,,PDF
https://catalog.digitallatin.org/dll-item-record/IR857,IR857,Hrotsvithae Opera,Hrotsvitha,"Strecker, Karl, 1861-1945",Opera,B.G. Teubner,Leipzig,1906,https://catalog.hathitrust.org/Record/001182183,HathiTrust,Public Domain,Public Domain,,PDF
https://catalog.digitallatin.org/dll-item-record/IR1270,IR1270,Palladii Rutilii Tauri Aemiliani viri inlustris Opus agriculturae,"Palladius, Rutilius Taurus Aemilianus","Schmitt, Johann Christoph",Opus agriculturae,B.G. Teubner,Leipzig,1898,https://catalog.hathitrust.org/Record/009787970,HathiTrust,Public Domain,Public Domain,,PDF
https://catalog.digitallatin.org/dll-item-record/IR1271,IR1271,Palladii Rutilii Tauri Aemiliani viri inlustris Opus agriculturae,"Palladius, Rutilius Taurus Aemilianus","Schmitt, Johann Christoph",Opus agriculturae,B.G. Teubner,Leipzig,1898,https://catalog.hathitrust.org/Record/007026141,HathiTrust,Public Domain,Public Domain,,PDF
https://catalog.digitallatin.org/dll-item-record/IR1272,IR1272,Palladii Rutilii Tauri Aemiliani viri inlustris Opus agriculturae,"Palladius, Rutilius Taurus Aemilianus","Schmitt, Johann Christoph",Opus agriculturae,B.G. Teubner,Leipzig,1898,https://catalog.hathitrust.org/Record/100619922,HathiTrust,Public Domain,Public Domain,,PDF
https://catalog.digitallatin.org/dll-item-record/IR1273,IR1273,Rutilii Tauri Aemiliani Opus agriculturae ,"Palladius, Rutilius Taurus Aemilianus","Schmitt, Johann Christoph",Opus agriculturae,B.G. Teubner,Leipzig,1898,https://catalog.hathitrust.org/Record/100192641,HathiTrust,Public Domain,Public Domain,,PDF
https://catalog.digitallatin.org/dll-item-record/IR3,IR3,"Victoris Fausti Veneti Orationes quinque,: eius amicorum cura quàm fieri potuit diligenter impressae.","Fausto, Vittore -1560","Manuzio, Paolo, 1512-1574",Orationes quinque,apud Aldi filios,Venetiis,1559,https://catalog.hathitrust.org/Record/010823558,HathiTrust Digital Library,Public Domain,Public Domain,,PDF
https://catalog.digitallatin.org/dll-item-record/IR1278,IR1278,M. Antonii Mureti Scripta selecta,"Muret, Marc-Antoine, 1526-1585","Frey, Joseph, 1834-1910",Orationes;Praefationes,B.G. Teubner,Leipzig,1887,https://catalog.hathitrust.org/Record/100461419,HathiTrust,Public Domain,Public Domain,,PDF
https://catalog.digitallatin.org/dll-item-record/IR989,IR989,"Sexti Aurelii Victoris Liber de Caesaribus; praecedunt Origo gentis romanae et Liber de viris illustribus urbis Romae, subsequitur Epitome de Caesaribus","Victor, Sextus Aurelius","Pichlmayr, Franz, 1861-1926",Origo Gentis Romanae;De viris illustribus;Epitome de Caesaribus,B.G. Teubner,Leipzig,1911,https://catalog.hathitrust.org/Record/001810389,HathiTrust,Public Domain,Public Domain,,PDF
https://catalog.digitallatin.org/dll-item-record/IR1052,IR1052,Publilii Optatiani Porfyrii Carmina,"Porfyrius, P. Optatianus","Müller, Lucian, 1836-1898",Panegyricus Constantino;Epigrammata,B.G. Teubner,Leipzig,1877,https://catalog.hathitrust.org/Record/100558232,HathiTrust,Public Domain,Public Domain,,PDF
https://catalog.digitallatin.org/dll-item-record/IR1257,IR1257,Claudii Claudiani Carmina,"Claudianus, Claudius","Koch, Julius, 1866-",Panegyricus dictus Olybrio et Probino consulibus;In Rufinum;De bello Gildonico;In Eutropium;Fescennina dicta Honorio Augusto et Mariae;Epithalamium dictum Honorio Augusto et Mariae;Panegyricus dictus Honorio Augusto tertium consuli;Panegyricus dictus Honorio Augusto quartum consuli;Panegyricus dictus Mallio Theodoro consuli;De consulatu Stilichonis;Panegyricus dictus Honorio Augusto sextum consuli;Bellum Geticum;Carmina minora uel potius miscellanea;De raptu Proserpinae,B.G. Teubner,Leipzig,1893,https://catalog.hathitrust.org/Record/011821395,HathiTrust,Public Domain,Public Domain,,PDF
https://catalog.digitallatin.org/dll-item-record/IR1256,IR1256,Claudii Claudiani Carmina,"Claudianus, Claudius","Koch, Julius, 1866-",Panegyricus dictus Olybrio et Probino consulibus;In Rufinum;De bello Gildonico;In Eutropium;Fescennina dicta Honorio Augusto et Mariae;Epithalamium dictum Honorio Augusto et Mariae;Panegyricus dictus Honorio Augusto tertium consuli;Panegyricus dictus Honorio Augusto quartum consuli;Panegyricus dictus Mallio Theodoro consuli;De consulatu Stilichonis;Panegyricus dictus Honorio Augusto sextum consuli;Bellum Geticum;Carmina minora uel potius miscellanea;De raptu Proserpinae,B.G. Teubner,Leipzig,1893,https://catalog.hathitrust.org/Record/012289484,HathiTrust,Public Domain,Public Domain,,PDF
