DLL Page Link,Authorized Name,Author Name Native Language,Author Name Latin,Author Name English,Other Alternative Name Form(s),Related to other DLL Author(s),BNE Name,BNF Name,DNB Name,ICCU Name,ISNI Name,Perseus Name,Author Name Abbreviations,Author Birth Date,Author Death Date,Floruit/Active,Time Period,VIAF Source,LoC Source,LofC URI,BNE URL,BNF URL,DNB URL,ICCU URL,ISNI URL,Wikidata URL,Wikipedia,WorldCat Identity,DLL Identifier,VIAF ID,LoC ID,PHI Number,Stoa Number,CTS URN
https://catalog.digitallatin.org/dll-author/A5310,Cosmas Japygus Materiensis,Cosmas Japygus Materiensis,Cosmas Materiensis,Cosmas Japygus,,,,,Cosmas Materiensis ca. 1. Hälfte 11. Jh.,,,,,,,11th Century A.D.,Medieval,http://viaf.org/viaf/181210654,,,,,http://d-nb.info/gnd/1014194962,,,,,,A5310,181210654,,,,
https://catalog.digitallatin.org/dll-author/A5307,"Cyril, Saint, Patriarch of Alexandria",,Cyrillus Alexandrinus,Cyril of Alexandria,,,"Cirilo, Santo, Patriarca de Alejandría ca. 370-444",Cyrille saint 0376?-0444,Cyrillus Glossator 5. Jh.,Cyrillus : Alexandrinus ,Cyrillus ca. 380-444 Alexandrinus,,,370 A.D.,444 A.D.,4th Century A.D. - 5th Century A.D.,Classical,http://viaf.org/viaf/51687951,http://lccn.loc.gov/n82148014,https://id.loc.gov/authorities/names/n82148014,http://catalogo.bne.es/uhtbin/authoritybrowse.cgi?action=display&authority_id=XX1149002,http://catalogue.bnf.fr/ark:/12148/cb118983578,http://d-nb.info/gnd/1089649037,http://id.sbn.it/af/IT\ICCU\CFIV\053392,http://isni.org/isni/0000000121430606,https://www.wikidata.org/entity/Q44079#sitelinks-wikipedia,https://en.wikipedia.org/wiki/Cyril_of_Alexandria,,A5307,51687951,n82148014,,,
https://catalog.digitallatin.org/dll-author/A5304,Juvenal,,Decimus Iunius Iuvenalis,Juvenal,"Decimus Iunius Iuvenalis, Juvenal",,"Juvenal, Decio Junio",Juvénal 0060?-0130?,"Iuvenalis, Decimus Iunius ca. 60/90-140","Iuvenalis , Decimus Iunius",,Juvenal,Juv. (OLD),,,1st Century A.D. - 2nd Century A.D.,Classical,http://viaf.org/viaf/83985148,http://lccn.loc.gov/n79060985,https://id.loc.gov/authorities/names/n79060985,http://catalogo.bne.es/uhtbin/authoritybrowse.cgi?action=display&authority_id=XX1021924,http://catalogue.bnf.fr/ark:/12148/cb11909281d,http://d-nb.info/gnd/118556126,http://id.sbn.it/af/IT\ICCU\CFIV\004507,,https://www.wikidata.org/entity/Q193800#sitelinks-wikipedia,https://en.wikipedia.org/wiki/Juvenal,https://www.worldcat.org/identities/lccn-n79060985,A5304,83985148,n79060985,phi1276,stoa0169,urn:cts:latinLit:phi1276:
https://catalog.digitallatin.org/dll-author/A5301,Dhuoda,Dhuodha,Dhuoda,Dhuodha,,,"Duoda, Condesa de Barcelona",,Dhuoda ca. 9. Jh.,,Duoda Condesa de Barcelona,,,,,9th Century A.D.,Medieval,http://viaf.org/viaf/267574579,http://lccn.loc.gov/n86866827,https://id.loc.gov/authorities/names/n86866827,http://catalogo.bne.es/uhtbin/authoritybrowse.cgi?action=display&authority_id=XX1101593,,http://d-nb.info/gnd/100939910,,http://isni.org/isni/0000000383205820,https://www.wikidata.org/entity/Q449846#sitelinks-wikipedia,https://en.wikipedia.org/wiki/Dhuoda,https://www.worldcat.org/identities/lccn-n86866827,A5301,267574579,n86866827,,,
https://catalog.digitallatin.org/dll-author/A5311,"Dictys, Cretensis",,Dictys Cretensis,Dictys of Crete,,,Dictis de Creta,Dictys de Crète,Dictys Cretensis ca. 1./3. Jh.,Dictys : Cretensis,Dictys Cretensis,"Dictys, Cretensis",,,,,Classical,http://viaf.org/viaf/58124868,http://lccn.loc.gov/n87114665,https://id.loc.gov/authorities/names/n87114665,http://catalogo.bne.es/uhtbin/authoritybrowse.cgi?action=display&authority_id=XX1141337,http://catalogue.bnf.fr/ark:/12148/cb12462219t,http://d-nb.info/gnd/118858750,http://id.sbn.it/af/IT\ICCU\VIAV\089510,http://isni.org/isni/0000000116507453,https://www.wikidata.org/entity/Q475001#sitelinks-wikipedia,https://en.wikipedia.org/wiki/Dictys_Cretensis,https://www.worldcat.org/identities/lccn-n87114665,A5311,58124868,n87114665,,stoa0108a,urn:cts:latinLit:stoa0108a:
https://catalog.digitallatin.org/dll-author/A5308,"Dionysius, of Alexandria, Saint",,Dionysius Alexandrinus,Saint Dionysius of Alexandria,,,,,Dionysius Alexandrinus -265,,Dionysius,"Dionysius, of Alexandria, Saint, -265",,,265 A.D.,3rd Century A.D.,Classical,http://viaf.org/viaf/287805725,http://lccn.loc.gov/nr94033849,https://id.loc.gov/authorities/names/nr94033849,,,http://d-nb.info/gnd/1090300506,,http://isni.org/isni/000000039350201X,https://www.wikidata.org/entity/Q328736#sitelinks-wikipedia,https://en.wikipedia.org/wiki/Pope_Dionysius_of_Alexandria,https://www.worldcat.org/identities/lccn-nr94033849,A5308,287805725,nr94033849,,stoa0108c,urn:cts:latinLit:stoa0108c:
https://catalog.digitallatin.org/dll-author/A5335,"Florus, of Lyons",Drepanius Florus,Florus Lugdunensis,Florus of Lyon,,,,Florus de Lyon 07..-086.?,"Florus Lyon, Diakon 800-860",,Florus Lugdunensis O.S.B.,"Florus, of Lyons, -860",,,860 A.D.,9th Century A.D.,Medieval,http://viaf.org/viaf/38243171,http://lccn.loc.gov/n81103292,https://id.loc.gov/authorities/names/n81103292,,http://catalogue.bnf.fr/ark:/12148/cb120854999,http://d-nb.info/gnd/100941370,,http://isni.org/isni/0000000116232410,https://www.wikidata.org/entity/Q3074346#sitelinks-wikipedia,https://en.wikipedia.org/wiki/Florus_of_Lyon,https://www.worldcat.org/identities/lccn-n81103292,A5335,38243171,n81103292,,stoa0124a,urn:cts:latinLit:stoa0124a:
https://catalog.digitallatin.org/dll-author/A5305,"Dudo, Dean of St. Quentin",,Dudo Sancti Quintini,Dudo of St. Quentin,,,,,,,Dudon de Saint Quentin ca 965-ca 1043,,,,,11th Century A.D.,Medieval,http://viaf.org/viaf/166879783,http://lccn.loc.gov/n90607005,https://id.loc.gov/authorities/names/n90607005,,,,,http://isni.org/isni/0000000114080847,,,https://www.worldcat.org/identities/lccn-n90607005,A5305,166879783,n90607005,,,
https://catalog.digitallatin.org/dll-author/A5315,Dúngal,Dúngal,Dungalus Hibernicus,,,,,Dúngal 07..-0834?,Dungalus Hibernicus 827 gest.,,Dungalus Hibernicus,,,,,9th Century A.D.,Medieval,http://viaf.org/viaf/264702019,http://lccn.loc.gov/no2003062339,https://id.loc.gov/authorities/names/no2003062339,,http://catalogue.bnf.fr/ark:/12148/cb10674243f,http://d-nb.info/gnd/1089326351,,http://isni.org/isni/0000000382378308,https://www.wikidata.org/entity/Q609201#sitelinks-wikipedia,https://en.wikipedia.org/wiki/Dungal_of_Bobbio,https://www.worldcat.org/identities/lccn-no2003062339,A5315,264702019,no2003062339,,,
https://catalog.digitallatin.org/dll-author/A5333,"Ebarcius, of St. Amand",,Ebarcius Sancti Amandi,Ebarcius of St. Amand,,,,,Ebarcius Sancti Amandi ca. 8./9. Jh.,,,,,,,8th Century A.D. - 9th Century A.D.,Medieval,http://viaf.org/viaf/44709672,,,,,http://d-nb.info/gnd/103118748,,,,,,A5333,44709672,,,,
https://catalog.digitallatin.org/dll-author/A5302,"Evrard, de Béthune",,Eberhardus Bethuniensis,Eberhard of Béthune,,,,Évrard de Béthune 11..-1212?,Eberhardus Bethuniensis -1212,,Evrard de Béthune,,,,,13th Century A.D.,Medieval,http://viaf.org/viaf/12153678,http://lccn.loc.gov/nr89011697,https://id.loc.gov/authorities/names/nr89011697,,http://catalogue.bnf.fr/ark:/12148/cb125557474,http://d-nb.info/gnd/100940315,,http://isni.org/isni/0000000115962657,https://www.wikidata.org/entity/Q5331803#sitelinks-wikipedia,https://en.wikipedia.org/wiki/Eberhard_of_Béthune,https://www.worldcat.org/identities/lccn-nr89011697,A5302,12153678,nr89011697,,,
https://catalog.digitallatin.org/dll-author/A5299,"Ekkehard IV, approximately 980-approximately 1060",,Eccardus IV Sangallensis,Ekkehard IV of St. Gall,,,,,,,,Ekkehard IV ca. 980-ca. 1060,,Approximately 980 A.D.,Approximately 1060 A.D.,11th Century A.D.,Medieval,http://viaf.org/viaf/2464688/,https://lccn.loc.gov/n82072927,http://id.loc.gov/authorities/names/n82072927,,,,,,,,,A5299,2464688,n82072927,,stoa0113a,urn:cts:latinLit:stoa0113a
https://catalog.digitallatin.org/dll-author/A5327,"Embrico, of Mainz",,Embricho Moguntinensis,,,,,,Embricho Moguntinensis 1010-1077,,,,,,,11th Century A.D.,Medieval,http://viaf.org/viaf/365523,,,,,http://d-nb.info/gnd/100940528,,,,,,A5327,365523,,,,
https://catalog.digitallatin.org/dll-author/A5336,"Bardanes, Philippicus",,Philippicus Bardanes,Philippikos,,,,,,,,,,,,8th Century A.D.,Medieval,http://viaf.org/viaf/308201710,,,,,,,,https://www.wikidata.org/entity/Q44560#sitelinks-wikipedia,https://en.wikipedia.org/wiki/Philippikos_Bardanes,,A5336,308201710,,,,
https://catalog.digitallatin.org/dll-author/A5303,"Engelmodus, of Soissons",,Engelmodus Suessionensis,,,,,,Engelmodus Suessionensis -864,,,,,,,9th Century A.D.,Medieval,http://viaf.org/viaf/74258597,,,,,http://d-nb.info/gnd/103118780,,,,,,A5303,74258597,,,,
https://catalog.digitallatin.org/dll-author/A5288,"Ephraem, Syrus, Saint",,Ephraem Syrus,Saint Ephrem the Syrian,,,"Efrén, Santo",Éphrem saint 0306?-0373,Ephraem Syrus 306-373,Efrem ,Efrén Santo,"Ephraem Syrus, Saint 303-373",,303 A.D.,373 A.D.,4th Century A.D. ,Classical,http://viaf.org/viaf/100177778,http://lccn.loc.gov/n50082928,https://id.loc.gov/authorities/names/n50082928,http://catalogo.bne.es/uhtbin/authoritybrowse.cgi?action=display&authority_id=XX824009,http://catalogue.bnf.fr/ark:/12148/cb119923330,http://d-nb.info/gnd/118530550,http://id.sbn.it/af/IT\ICCU\BVEV\021559,http://isni.org/isni/0000000114532348,https://www.wikidata.org/entity/Q200608#sitelinks-wikipedia,https://en.wikipedia.org/wiki/Ephrem_the_Syrian,https://www.worldcat.org/identities/lccn-n50082928,A5288,100177778,n50082928,,stoa0114b,urn:cts:latinLit:stoa0114b:
https://catalog.digitallatin.org/dll-author/A5300,"Erchanbert, of Freising",,Erchanbertus Frisingensis,Erchanbert,,,,,,,,,,,854 A.D.,9th Century A.D.,Medieval,http://viaf.org/viaf/34431737,,,,,,,,,,,A5300,34431737,,,,
https://catalog.digitallatin.org/dll-author/A5284,"Ermoldus, Nigellus",,Ermoldus Nigellus,Ermold the Black,,,,Ermold Le Noir 0790?-083.,Ermoldus Nigellus -835,,Ermoldus Nigellus m. 835,Ermoldus Nigellus,,,,9th Century A.D.,Medieval,http://viaf.org/viaf/74207825,http://lccn.loc.gov/nr97002353,https://id.loc.gov/authorities/names/nr97002353,,http://catalogue.bnf.fr/ark:/12148/cb123054217,http://d-nb.info/gnd/10094065X,,http://isni.org/isni/0000000117705793,https://www.wikidata.org/entity/Q362491#sitelinks-wikipedia,https://en.wikipedia.org/wiki/Ermoldus_Nigellus,https://www.worldcat.org/identities/lccn-nr97002353,A5284,74207825,nr97002353,,stoa0116b,urn:cts:latinLit:stoa0116b:
https://catalog.digitallatin.org/dll-author/A5319,Cruindmelus,Crundmáel,Cruindmelus Hibernicus,,,,,,Cruindmelus ca. 9. Jh.,,,,,,,9th Century A.D.,Medieval,http://viaf.org/viaf/54506830,,,,,http://d-nb.info/gnd/101115288,,,,,,A5319,54506830,,,,
https://catalog.digitallatin.org/dll-author/A5298,"Cyprian, Saint, Bishop of Carthage",,Cyprianus Carthaginensis,Saint Cyprian of Carthage,,,"Cipriano, Santo, Obispo de Cartago",Cyprien saint 02..-0258,"Cyprianus, Thascius Caecilius 200-258","Cyprianus , Caecilius Thascius ","Cipriano c. 200-258 s., vesc. di Cartagine","Cyprian, Saint, Bishop of Carthage",,,258 A.D.,3rd Century A.D.,Classical,http://viaf.org/viaf/100179090,http://lccn.loc.gov/n80002958,https://id.loc.gov/authorities/names/n80002958,http://catalogo.bne.es/uhtbin/authoritybrowse.cgi?action=display&authority_id=XX1130558,http://catalogue.bnf.fr/ark:/12148/cb11886041c,http://d-nb.info/gnd/118523112,http://id.sbn.it/af/IT\ICCU\CFIV\028314,http://isni.org/isni/0000000453789033,https://www.wikidata.org/entity/Q190240#sitelinks-wikipedia,https://en.wikipedia.org/wiki/Cyprian,https://www.worldcat.org/identities/lccn-n80002958,A5298,100179090,n80002958,,stoa0104a,urn:cts:latinLit:stoa0104a:
https://catalog.digitallatin.org/dll-author/A5325,"Damasus I, Pope",,Damasus I papa,Pope Damasus,,,"Dámaso I, Papa, Santo",Damase Ier pape 0305?-0384,Damasus I. Papst 305-384,,Damasus 305-384 påve I,"Damasus I, Pope, 305-384",,305 A.D.,384 A.D.,4th Century A.D.,Classical,http://viaf.org/viaf/267405622,http://lccn.loc.gov/n85257304,https://id.loc.gov/authorities/names/n85257304,http://catalogo.bne.es/uhtbin/authoritybrowse.cgi?action=display&authority_id=XX1204538,http://catalogue.bnf.fr/ark:/12148/cb13517392n,http://d-nb.info/gnd/118878689,,http://isni.org/isni/0000000382947072,https://www.wikidata.org/entity/Q130997#sitelinks-wikipedia,https://en.wikipedia.org/wiki/Pope_Damasus_I,https://www.worldcat.org/identities/lccn-n85257304,A5325,267405622,n85257304,,stoa105,urn:cts:latinLit:stoa105:
https://catalog.digitallatin.org/dll-author/A5334,"Dares, Phrygius",,Dares Phrygius,,,,,Dares Phrygius,,,Dares Phrygius 05..-05.,Dares Phrygius,,,,5th Century A.D.,Medieval,http://viaf.org/viaf/219236940,http://lccn.loc.gov/n83033840,https://id.loc.gov/authorities/names/n83033840,,http://catalogue.bnf.fr/ark:/12148/cb12215749g,,,http://isni.org/isni/0000000449301453,,,,A5334,219236940,n83033840,,stoa0107,urn:cts:latinLit:stoa0107:
https://catalog.digitallatin.org/dll-author/A5323,"Deusdedit, Cardinal",Deusdedit,Deusdedit Cardinalis,Deusdedit,,,,,Deusdedit Cardinalis 1043-1099,,Deusdedit -approximately 1099 Cardinal,,,,1099 A.D.,11th Century A.D.,Medieval,http://viaf.org/viaf/7776051,http://lccn.loc.gov/n88001528,https://id.loc.gov/authorities/names/n88001528,,,http://d-nb.info/gnd/102432759,,http://isni.org/isni/0000000374022715,https://www.wikidata.org/entity/Q4159526#sitelinks-wikipedia,https://en.wikipedia.org/wiki/Deusdedit_of_San_Pietro_in_Vincoli,https://www.worldcat.org/identities/lccn-n88001528,A5323,7776051,n88001528,,,
https://catalog.digitallatin.org/dll-author/A5320,"Gelmírez, Diego",,Didacus Gelmirici,"Diego Gelmírez, Archbishop of Compestella",,,"Gelmírez, Diego, Arzobispo de Santiago de Compostela ca. 1065-1140",Gelmírez Diego 1070?-1140,,,"Gelmírez, Diego Bisbe de Santiago de Compostel·la",,,,1140 A.D.,12th Century A.D.,Medieval,http://viaf.org/viaf/268479999,http://lccn.loc.gov/n81127917,https://id.loc.gov/authorities/names/n81127917,http://catalogo.bne.es/uhtbin/authoritybrowse.cgi?action=display&authority_id=XX945837,http://catalogue.bnf.fr/ark:/12148/cb119606582,,,http://isni.org/isni/0000000383319473,https://www.wikidata.org/entity/Q783595#sitelinks-wikipedia,https://en.wikipedia.org/wiki/Diego_Gelmírez,https://www.worldcat.org/identities/lccn-n81127917,A5320,268479999,n81127917,,,
